0	0	က	့	1.00
0	0	က	း	1.00
0	0	က	္	1.00
0	0	က	်	1.00
0	0	က	ျ	1.00
0	0	က	ြ	1.00
0	0	က	ွ	1.00
0	0	က	ှ	1.00
0	0	က	ဿ	1.00
0	0	က	၀	1.00
0	0	က	၁	1.00
0	0	က	၂	1.00
0	0	က	၃	1.00
0	0	က	၄	1.00
0	0	က	၅	1.00
0	0	က	၆	1.00
0	0	က	၇	1.00
0	0	က	၈	1.00
0	0	က	၉	1.00
0	0	က	၊	1.00
0	0	က	။	1.00
0	0	က	၌	1.00
0	0	က	၍	1.00
0	0	က	၏	1.00
0	0	ခ	က	1.00
0	0	ခ	ခ	0.00
0	0	ခ	ဂ	1.00
0	0	ခ	ဃ	1.00
0	0	ခ	င	1.00
0	0	ခ	စ	1.00
0	0	ခ	ဆ	1.00
0	0	ခ	ဇ	1.00
0	0	ခ	ဈ	1.00
0	0	ခ	ည	1.00
0	0	ခ	ဋ	1.00
0	0	ခ	ဌ	1.00
0	0	ခ	ဍ	1.00
0	0	ခ	ဎ	1.00
0	0	ခ	ဏ	1.00
0	0	ခ	တ	1.00
0	0	ခ	ထ	1.00
0	0	ခ	ဒ	1.00
0	0	ခ	ဓ	1.00
0	0	ခ	န	1.00
0	0	ခ	ပ	1.00
0	0	ခ	ဖ	1.00
0	0	ခ	ဗ	1.00
0	0	ခ	ဘ	1.00
0	0	ခ	မ	1.00
0	0	ခ	ယ	1.00
0	0	ခ	ရ	1.00
0	0	ခ	လ	1.00
0	0	ခ	ဝ	1.00
0	0	ခ	သ	1.00
0	0	ခ	ဟ	1.00
0	0	ခ	ဠ	1.00
0	0	ခ	အ	1.00
0	0	ခ	ဣ	1.00
0	0	ခ	ဤ	1.00
0	0	ခ	ဥ	1.00
0	0	ခ	ဦ	1.00
0	0	ခ	ဧ	1.00
0	0	ခ	ဩ	1.00
0	0	ခ	ဪ	1.00
0	0	ခ	ါ	1.00
0	0	ခ	ာ	1.00
0	0	ခ	ိ	1.00
0	0	ခ	ီ	1.00
0	0	ခ	ု	1.00
0	0	ခ	ူ	1.00
0	0	ခ	ေ	1.00
0	0	ခ	ဲ	1.00
0	0	ခ	ံ	1.00
0	0	ခ	့	1.00
0	0	ခ	း	1.00
0	0	ခ	္	1.00
0	0	ခ	်	1.00
0	0	ခ	ျ	1.00
0	0	ခ	ြ	1.00
0	0	ခ	ွ	1.00
0	0	ခ	ှ	1.00
0	0	ခ	ဿ	1.00
0	0	ခ	၀	1.00
0	0	ခ	၁	1.00
0	0	ခ	၂	1.00
0	0	ခ	၃	1.00
0	0	ခ	၄	1.00
0	0	ခ	၅	1.00
0	0	ခ	၆	1.00
0	0	ခ	၇	1.00
0	0	ခ	၈	1.00
0	0	ခ	၉	1.00
0	0	ခ	၊	1.00
0	0	ခ	။	1.00
0	0	ခ	၌	1.00
0	0	ခ	၍	1.00
0	0	ခ	၏	1.00
0	0	ဂ	က	1.00
0	0	ဂ	ခ	1.00
0	0	ဂ	ဂ	0.00
0	0	ဂ	ဃ	1.00
0	0	ဂ	င	1.00
0	0	ဂ	စ	1.00
0	0	ဂ	ဆ	1.00
0	0	ဂ	ဇ	1.00
0	0	ဂ	ဈ	1.00
0	0	ဂ	ည	1.00
0	0	ဂ	ဋ	1.00
0	0	ဂ	ဌ	1.00
0	0	ဂ	ဍ	1.00
0	0	ဂ	ဎ	1.00
0	0	ဂ	ဏ	1.00
0	0	ဂ	တ	1.00
0	0	ဂ	ထ	1.00
0	0	ဂ	ဒ	1.00
0	0	ဂ	ဓ	1.00
0	0	ဂ	န	1.00
0	0	ဂ	ပ	1.00
0	0	ဂ	ဖ	1.00
0	0	ဂ	ဗ	1.00
0	0	ဂ	ဘ	1.00
0	0	ဂ	မ	1.00
0	0	ဂ	ယ	1.00
0	0	ဂ	ရ	1.00
0	0	ဂ	လ	1.00
0	0	ဂ	ဝ	1.00
0	0	ဂ	သ	1.00
0	0	ဂ	ဟ	1.00
0	0	ဂ	ဠ	1.00
0	0	ဂ	အ	1.00
0	0	ဂ	ဣ	1.00
0	0	ဂ	ဤ	1.00
0	0	ဂ	ဥ	1.00
0	0	ဂ	ဦ	1.00
0	0	ဂ	ဧ	1.00
0	0	ဂ	ဩ	1.00
0	0	ဂ	ဪ	1.00
0	0	ဂ	ါ	1.00
0	0	ဂ	ာ	1.00
0	0	ဂ	ိ	1.00
0	0	ဂ	ီ	1.00
0	0	ဂ	ု	1.00
0	0	ဂ	ူ	1.00
0	0	ဂ	ေ	1.00
0	0	ဂ	ဲ	1.00
0	0	ဂ	ံ	1.00
0	0	ဂ	့	1.00
0	0	ဂ	း	1.00
0	0	ဂ	္	1.00
0	0	ဂ	်	1.00
0	0	ဂ	ျ	1.00
0	0	ဂ	ြ	1.00
0	0	ဂ	ွ	1.00
0	0	ဂ	ှ	1.00
0	0	ဂ	ဿ	1.00
0	0	ဂ	၀	1.00
0	0	ဂ	၁	1.00
0	0	ဂ	၂	1.00
0	0	ဂ	၃	1.00
0	0	ဂ	၄	1.00
0	0	ဂ	၅	1.00
0	0	ဂ	၆	1.00
0	0	ဂ	၇	1.00
0	0	ဂ	၈	1.00
0	0	ဂ	၉	1.00
0	0	ဂ	၊	1.00
0	0	ဂ	။	1.00
0	0	ဂ	၌	1.00
0	0	ဂ	၍	1.00
0	0	ဂ	၏	1.00
0	0	ဃ	က	1.00
0	0	ဃ	ခ	1.00
0	0	ဃ	ဂ	1.00
0	0	ဃ	ဃ	0.00
0	0	ဃ	င	1.00
0	0	ဃ	စ	1.00
0	0	ဃ	ဆ	1.00
0	0	ဃ	ဇ	1.00
0	0	ဃ	ဈ	1.00
0	0	ဃ	ည	1.00
0	0	ဃ	ဋ	1.00
0	0	ဃ	ဌ	1.00
0	0	ဃ	ဍ	1.00
0	0	ဃ	ဎ	1.00
0	0	ဃ	ဏ	1.00
0	0	ဃ	တ	1.00
0	0	ဃ	ထ	1.00
0	0	ဃ	ဒ	1.00
0	0	ဃ	ဓ	1.00
0	0	ဃ	န	1.00
0	0	ဃ	ပ	1.00
0	0	ဃ	ဖ	1.00
0	0	ဃ	ဗ	1.00
0	0	ဃ	ဘ	1.00
0	0	ဃ	မ	1.00
0	0	ဃ	ယ	1.00
0	0	ဃ	ရ	1.00
0	0	ဃ	လ	1.00
0	0	ဃ	ဝ	1.00
0	0	ဃ	သ	1.00
0	0	ဃ	ဟ	1.00
0	0	ဃ	ဠ	1.00
0	0	ဃ	အ	1.00
0	0	ဃ	ဣ	1.00
0	0	ဃ	ဤ	1.00
0	0	ဃ	ဥ	1.00
0	0	ဃ	ဦ	1.00
0	0	ဃ	ဧ	1.00
0	0	ဃ	ဩ	1.00
0	0	ဃ	ဪ	1.00
0	0	ဃ	ါ	1.00
0	0	ဃ	ာ	1.00
0	0	ဃ	ိ	1.00
0	0	ဃ	ီ	1.00
0	0	ဃ	ု	1.00
0	0	ဃ	ူ	1.00
0	0	ဃ	ေ	1.00
0	0	ဃ	ဲ	1.00
0	0	ဃ	ံ	1.00
0	0	ဃ	့	1.00
0	0	ဃ	း	1.00
0	0	ဃ	္	1.00
0	0	ဃ	်	1.00
0	0	ဃ	ျ	1.00
0	0	ဃ	ြ	1.00
0	0	ဃ	ွ	1.00
0	0	ဃ	ှ	1.00
0	0	ဃ	ဿ	1.00
0	0	ဃ	၀	1.00
0	0	ဃ	၁	1.00
0	0	ဃ	၂	1.00
0	0	ဃ	၃	1.00
0	0	ဃ	၄	1.00
0	0	ဃ	၅	1.00
0	0	ဃ	၆	1.00
0	0	ဃ	၇	1.00
0	0	ဃ	၈	1.00
0	0	ဃ	၉	1.00
0	0	ဃ	၊	1.00
0	0	ဃ	။	1.00
0	0	ဃ	၌	1.00
0	0	ဃ	၍	1.00
0	0	ဃ	၏	1.00
0	0	င	က	1.00
0	0	င	ခ	1.00
0	0	င	ဂ	1.00
0	0	င	ဃ	1.00
0	0	င	င	0.00
0	0	င	စ	1.00
0	0	င	ဆ	1.00
0	0	င	ဇ	1.00
0	0	င	ဈ	1.00
0	0	င	ည	1.00
0	0	င	ဋ	1.00
0	0	င	ဌ	1.00
0	0	င	ဍ	1.00
0	0	င	ဎ	1.00
0	0	င	ဏ	1.00
0	0	င	တ	1.00
0	0	င	ထ	1.00
0	0	င	ဒ	1.00
0	0	င	ဓ	1.00
0	0	င	န	1.00
0	0	င	ပ	1.00
0	0	င	ဖ	1.00
0	0	င	ဗ	1.00
0	0	င	ဘ	1.00
0	0	င	မ	1.00
0	0	င	ယ	1.00
0	0	င	ရ	1.00
0	0	င	လ	1.00
0	0	င	ဝ	1.00
0	0	င	သ	1.00
0	0	င	ဟ	1.00
0	0	င	ဠ	1.00
0	0	င	အ	1.00
0	0	င	ဣ	1.00
0	0	င	ဤ	1.00
0	0	င	ဥ	1.00
0	0	င	ဦ	1.00
0	0	င	ဧ	1.00
0	0	င	ဩ	1.00
0	0	င	ဪ	1.00
0	0	င	ါ	1.00
0	0	င	ာ	1.00
0	0	င	ိ	1.00
0	0	င	ီ	1.00
0	0	င	ု	1.00
0	0	င	ူ	1.00
0	0	င	ေ	1.00
0	0	င	ဲ	1.00
0	0	င	ံ	1.00
0	0	င	့	1.00
0	0	င	း	1.00
0	0	င	္	1.00
0	0	င	်	1.00
0	0	င	ျ	1.00
0	0	င	ြ	1.00
0	0	င	ွ	1.00
0	0	င	ှ	1.00
0	0	င	ဿ	1.00
0	0	င	၀	1.00
0	0	င	၁	1.00
0	0	င	၂	1.00
0	0	င	၃	1.00
0	0	င	၄	1.00
0	0	င	၅	1.00
0	0	င	၆	1.00
0	0	င	၇	1.00
0	0	င	၈	1.00
0	0	င	၉	1.00
0	0	င	၊	1.00
0	0	င	။	1.00
0	0	င	၌	1.00
0	0	င	၍	1.00
0	0	င	၏	1.00
0	0	စ	က	1.00
0	0	စ	ခ	1.00
0	0	စ	ဂ	1.00
0	0	စ	ဃ	1.00
0	0	စ	င	1.00
0	0	စ	စ	0.00
0	0	စ	ဆ	1.00
0	0	စ	ဇ	1.00
0	0	စ	ဈ	1.00
0	0	စ	ည	1.00
0	0	စ	ဋ	1.00
0	0	စ	ဌ	1.00
0	0	စ	ဍ	1.00
0	0	စ	ဎ	1.00
0	0	စ	ဏ	1.00
0	0	စ	တ	1.00
0	0	စ	ထ	1.00
0	0	စ	ဒ	1.00
0	0	စ	ဓ	1.00
0	0	စ	န	1.00
0	0	စ	ပ	1.00
0	0	စ	ဖ	1.00
0	0	စ	ဗ	1.00
0	0	စ	ဘ	1.00
0	0	စ	မ	1.00
0	0	စ	ယ	1.00
0	0	စ	ရ	1.00
0	0	စ	လ	1.00
0	0	စ	ဝ	1.00
0	0	စ	သ	1.00
0	0	စ	ဟ	1.00
0	0	စ	ဠ	1.00
0	0	စ	အ	1.00
0	0	စ	ဣ	1.00
0	0	စ	ဤ	1.00
0	0	စ	ဥ	1.00
0	0	စ	ဦ	1.00
0	0	စ	ဧ	1.00
0	0	စ	ဩ	1.00
0	0	စ	ဪ	1.00
0	0	စ	ါ	1.00
0	0	စ	ာ	1.00
0	0	စ	ိ	1.00
0	0	စ	ီ	1.00
0	0	စ	ု	1.00
0	0	စ	ူ	1.00
0	0	စ	ေ	1.00
0	0	စ	ဲ	1.00
0	0	စ	ံ	1.00
0	0	စ	့	1.00
0	0	စ	း	1.00
0	0	စ	္	1.00
0	0	စ	်	1.00
0	0	စ	ျ	1.00
0	0	စ	ြ	1.00
0	0	စ	ွ	1.00
0	0	စ	ှ	1.00
0	0	စ	ဿ	1.00
0	0	စ	၀	1.00
0	0	စ	၁	1.00
0	0	စ	၂	1.00
0	0	စ	၃	1.00
0	0	စ	၄	1.00
0	0	စ	၅	1.00
0	0	စ	၆	1.00
0	0	စ	၇	1.00
0	0	စ	၈	1.00
0	0	စ	၉	1.00
0	0	စ	၊	1.00
0	0	စ	။	1.00
0	0	စ	၌	1.00
0	0	စ	၍	1.00
0	0	စ	၏	1.00
0	0	ဆ	က	1.00
0	0	ဆ	ခ	1.00
0	0	ဆ	ဂ	1.00
0	0	ဆ	ဃ	1.00
0	0	ဆ	င	1.00
0	0	ဆ	စ	1.00
0	0	ဆ	ဆ	0.00
0	0	ဆ	ဇ	1.00
0	0	ဆ	ဈ	1.00
0	0	ဆ	ည	1.00
0	0	ဆ	ဋ	1.00
0	0	ဆ	ဌ	1.00
0	0	ဆ	ဍ	1.00
0	0	ဆ	ဎ	1.00
0	0	ဆ	ဏ	1.00
0	0	ဆ	တ	1.00
0	0	ဆ	ထ	1.00
0	0	ဆ	ဒ	1.00
0	0	ဆ	ဓ	1.00
0	0	ဆ	န	1.00
0	0	ဆ	ပ	1.00
0	0	ဆ	ဖ	1.00
0	0	ဆ	ဗ	1.00
0	0	ဆ	ဘ	1.00
0	0	ဆ	မ	1.00
0	0	ဆ	ယ	1.00
0	0	ဆ	ရ	1.00
0	0	ဆ	လ	1.00
0	0	ဆ	ဝ	1.00
0	0	ဆ	သ	1.00
0	0	ဆ	ဟ	1.00
0	0	ဆ	ဠ	1.00
0	0	ဆ	အ	1.00
0	0	ဆ	ဣ	1.00
0	0	ဆ	ဤ	1.00
0	0	ဆ	ဥ	1.00
0	0	ဆ	ဦ	1.00
0	0	ဆ	ဧ	1.00
0	0	ဆ	ဩ	1.00
0	0	ဆ	ဪ	1.00
0	0	ဆ	ါ	1.00
0	0	ဆ	ာ	1.00
0	0	ဆ	ိ	1.00
0	0	ဆ	ီ	1.00
0	0	ဆ	ု	1.00
0	0	ဆ	ူ	1.00
0	0	ဆ	ေ	1.00
0	0	ဆ	ဲ	1.00
0	0	ဆ	ံ	1.00
0	0	ဆ	့	1.00
0	0	ဆ	း	1.00
0	0	ဆ	္	1.00
0	0	ဆ	်	1.00
0	0	ဆ	ျ	1.00
0	0	ဆ	ြ	1.00
0	0	ဆ	ွ	1.00
0	0	ဆ	ှ	1.00
0	0	ဆ	ဿ	1.00
0	0	ဆ	၀	1.00
0	0	ဆ	၁	1.00
0	0	ဆ	၂	1.00
0	0	ဆ	၃	1.00
0	0	ဆ	၄	1.00
0	0	ဆ	၅	1.00
0	0	ဆ	၆	1.00
0	0	ဆ	၇	1.00
0	0	ဆ	၈	1.00
0	0	ဆ	၉	1.00
0	0	ဆ	၊	1.00
0	0	ဆ	။	1.00
0	0	ဆ	၌	1.00
0	0	ဆ	၍	1.00
0	0	ဆ	၏	1.00
0	0	ဇ	က	1.00
0	0	ဇ	ခ	1.00
0	0	ဇ	ဂ	1.00
0	0	ဇ	ဃ	1.00
0	0	ဇ	င	1.00
0	0	ဇ	စ	1.00
0	0	ဇ	ဆ	1.00
0	0	ဇ	ဇ	0.00
0	0	ဇ	ဈ	1.00
0	0	ဇ	ည	1.00
0	0	ဇ	ဋ	1.00
0	0	ဇ	ဌ	1.00
0	0	ဇ	ဍ	1.00
0	0	ဇ	ဎ	1.00
0	0	ဇ	ဏ	1.00
0	0	ဇ	တ	1.00
0	0	ဇ	ထ	1.00
0	0	ဇ	ဒ	1.00
0	0	ဇ	ဓ	1.00
0	0	ဇ	န	1.00
0	0	ဇ	ပ	1.00
0	0	ဇ	ဖ	1.00
0	0	ဇ	ဗ	1.00
0	0	ဇ	ဘ	1.00
0	0	ဇ	မ	1.00
0	0	ဇ	ယ	1.00
0	0	ဇ	ရ	1.00
0	0	ဇ	လ	1.00
0	0	ဇ	ဝ	1.00
0	0	ဇ	သ	1.00
0	0	ဇ	ဟ	1.00
0	0	ဇ	ဠ	1.00
0	0	ဇ	အ	1.00
0	0	ဇ	ဣ	1.00
0	0	ဇ	ဤ	1.00
0	0	ဇ	ဥ	1.00
0	0	ဇ	ဦ	1.00
0	0	ဇ	ဧ	1.00
0	0	ဇ	ဩ	1.00
0	0	ဇ	ဪ	1.00
0	0	ဇ	ါ	1.00
0	0	ဇ	ာ	1.00
0	0	ဇ	ိ	1.00
0	0	ဇ	ီ	1.00
0	0	ဇ	ု	1.00
0	0	ဇ	ူ	1.00
0	0	ဇ	ေ	1.00
0	0	ဇ	ဲ	1.00
0	0	ဇ	ံ	1.00
0	0	ဇ	့	1.00
0	0	ဇ	း	1.00
0	0	ဇ	္	1.00
0	0	ဇ	်	1.00
0	0	ဇ	ျ	1.00
0	0	ဇ	ြ	1.00
0	0	ဇ	ွ	1.00
0	0	ဇ	ှ	1.00
0	0	ဇ	ဿ	1.00
0	0	ဇ	၀	1.00
0	0	ဇ	၁	1.00
0	0	ဇ	၂	1.00
0	0	ဇ	၃	1.00
0	0	ဇ	၄	1.00
0	0	ဇ	၅	1.00
0	0	ဇ	၆	1.00
0	0	ဇ	၇	1.00
0	0	ဇ	၈	1.00
0	0	ဇ	၉	1.00
0	0	ဇ	၊	1.00
0	0	ဇ	။	1.00
0	0	ဇ	၌	1.00
0	0	ဇ	၍	1.00
0	0	ဇ	၏	1.00
0	0	ဈ	က	1.00
0	0	ဈ	ခ	1.00
0	0	ဈ	ဂ	1.00
0	0	ဈ	ဃ	1.00
0	0	ဈ	င	1.00
0	0	ဈ	စ	1.00
0	0	ဈ	ဆ	1.00
0	0	ဈ	ဇ	1.00
0	0	ဈ	ဈ	0.00
0	0	ဈ	ည	1.00
0	0	ဈ	ဋ	1.00
0	0	ဈ	ဌ	1.00
0	0	ဈ	ဍ	1.00
0	0	ဈ	ဎ	1.00
0	0	ဈ	ဏ	1.00
0	0	ဈ	တ	1.00
0	0	ဈ	ထ	1.00
0	0	ဈ	ဒ	1.00
0	0	ဈ	ဓ	1.00
0	0	ဈ	န	1.00
0	0	ဈ	ပ	1.00
0	0	ဈ	ဖ	1.00
0	0	ဈ	ဗ	1.00
0	0	ဈ	ဘ	1.00
0	0	ဈ	မ	1.00
0	0	ဈ	ယ	1.00
0	0	ဈ	ရ	1.00
0	0	ဈ	လ	1.00
0	0	ဈ	ဝ	1.00
0	0	ဈ	သ	1.00
0	0	ဈ	ဟ	1.00
0	0	ဈ	ဠ	1.00
0	0	ဈ	အ	1.00
0	0	ဈ	ဣ	1.00
0	0	ဈ	ဤ	1.00
0	0	ဈ	ဥ	1.00
0	0	ဈ	ဦ	1.00
0	0	ဈ	ဧ	1.00
0	0	ဈ	ဩ	1.00
0	0	ဈ	ဪ	1.00
0	0	ဈ	ါ	1.00
0	0	ဈ	ာ	1.00
0	0	ဈ	ိ	1.00
0	0	ဈ	ီ	1.00
0	0	ဈ	ု	1.00
0	0	ဈ	ူ	1.00
0	0	ဈ	ေ	1.00
0	0	ဈ	ဲ	1.00
0	0	ဈ	ံ	1.00
0	0	ဈ	့	1.00
0	0	ဈ	း	1.00
0	0	ဈ	္	1.00
0	0	ဈ	်	1.00
0	0	ဈ	ျ	1.00
0	0	ဈ	ြ	1.00
0	0	ဈ	ွ	1.00
0	0	ဈ	ှ	1.00
0	0	ဈ	ဿ	1.00
0	0	ဈ	၀	1.00
0	0	ဈ	၁	1.00
0	0	ဈ	၂	1.00
0	0	ဈ	၃	1.00
0	0	ဈ	၄	1.00
0	0	ဈ	၅	1.00
0	0	ဈ	၆	1.00
0	0	ဈ	၇	1.00
0	0	ဈ	၈	1.00
0	0	ဈ	၉	1.00
0	0	ဈ	၊	1.00
0	0	ဈ	။	1.00
0	0	ဈ	၌	1.00
0	0	ဈ	၍	1.00
0	0	ဈ	၏	1.00
0	0	ည	က	1.00
0	0	ည	ခ	1.00
0	0	ည	ဂ	1.00
0	0	ည	ဃ	1.00
0	0	ည	င	1.00
0	0	ည	စ	1.00
0	0	ည	ဆ	1.00
0	0	ည	ဇ	1.00
0	0	ည	ဈ	1.00
0	0	ည	ည	0.00
0	0	ည	ဋ	1.00
0	0	ည	ဌ	1.00
0	0	ည	ဍ	1.00
0	0	ည	ဎ	1.00
0	0	ည	ဏ	1.00
0	0	ည	တ	1.00
0	0	ည	ထ	1.00
0	0	ည	ဒ	1.00
0	0	ည	ဓ	1.00
0	0	ည	န	1.00
0	0	ည	ပ	1.00
0	0	ည	ဖ	1.00
0	0	ည	ဗ	1.00
0	0	ည	ဘ	1.00
0	0	ည	မ	1.00
0	0	ည	ယ	1.00
0	0	ည	ရ	1.00
0	0	ည	လ	1.00
0	0	ည	ဝ	1.00
0	0	ည	သ	1.00
0	0	ည	ဟ	1.00
0	0	ည	ဠ	1.00
0	0	ည	အ	1.00
0	0	ည	ဣ	1.00
0	0	ည	ဤ	1.00
0	0	ည	ဥ	1.00
0	0	ည	ဦ	1.00
0	0	ည	ဧ	1.00
0	0	ည	ဩ	1.00
0	0	ည	ဪ	1.00
0	0	ည	ါ	1.00
0	0	ည	ာ	1.00
0	0	ည	ိ	1.00
0	0	ည	ီ	1.00
0	0	ည	ု	1.00
0	0	ည	ူ	1.00
0	0	ည	ေ	1.00
0	0	ည	ဲ	1.00
0	0	ည	ံ	1.00
0	0	ည	့	1.00
0	0	ည	း	1.00
0	0	ည	္	1.00
0	0	ည	်	1.00
0	0	ည	ျ	1.00
0	0	ည	ြ	1.00
0	0	ည	ွ	1.00
0	0	ည	ှ	1.00
0	0	ည	ဿ	1.00
0	0	ည	၀	1.00
0	0	ည	၁	1.00
0	0	ည	၂	1.00
0	0	ည	၃	1.00
0	0	ည	၄	1.00
0	0	ည	၅	1.00
0	0	ည	၆	1.00
0	0	ည	၇	1.00
0	0	ည	၈	1.00
0	0	ည	၉	1.00
0	0	ည	၊	1.00
0	0	ည	။	1.00
0	0	ည	၌	1.00
0	0	ည	၍	1.00
0	0	ည	၏	1.00
0	0	ဋ	က	1.00
0	0	ဋ	ခ	1.00
0	0	ဋ	ဂ	1.00
0	0	ဋ	ဃ	1.00
0	0	ဋ	င	1.00
0	0	ဋ	စ	1.00
0	0	ဋ	ဆ	1.00
0	0	ဋ	ဇ	1.00
0	0	ဋ	ဈ	1.00
0	0	ဋ	ည	1.00
0	0	ဋ	ဋ	0.00
0	0	ဋ	ဌ	1.00
0	0	ဋ	ဍ	1.00
0	0	ဋ	ဎ	1.00
0	0	ဋ	ဏ	1.00
0	0	ဋ	တ	1.00
0	0	ဋ	ထ	1.00
0	0	ဋ	ဒ	1.00
0	0	ဋ	ဓ	1.00
0	0	ဋ	န	1.00
0	0	ဋ	ပ	1.00
0	0	ဋ	ဖ	1.00
0	0	ဋ	ဗ	1.00
0	0	ဋ	ဘ	1.00
0	0	ဋ	မ	1.00
0	0	ဋ	ယ	1.00
0	0	ဋ	ရ	1.00
0	0	ဋ	လ	1.00
